tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|NCLTY|Nitori Holdings Co Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|15135|113|2025-12-15
OTC|NCLTY|Nitori Holdings Co Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|7385|50|2025-12-15
OTC|NCLTY|Nitori Holdings Co Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|10775|102|2025-12-15
OTC|NCPCF|Nickel Creek Platinum Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|900|1|2025-12-15
OTC|NCXS|NBC BANCORP INC COM|OTCN OTC LINK NQB IDQS|OTCN|200|3|2025-12-15
OTC|NCXS|NBC BANCORP INC COM|OTCX OTC LINK ECN ATS|OTCX|6357|5|2025-12-15
OTC|NDBKY|Nedbank Group Limited Sponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|7921|10|2025-12-15
OTC|NDBKY|Nedbank Group Limited Sponsored ADR (South Africa)|OTCN OTC LINK NQB IDQS|OTCN|1597|5|2025-12-15
OTC|NDBKY|Nedbank Group Limited Sponsored ADR (South Africa)|OTCX OTC LINK ECN ATS|OTCX|1000|2|2025-12-15
OTC|NDEKY|NITTO DENKO CORP American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|3351|33|2025-12-15
OTC|NDEKY|NITTO DENKO CORP American Depositary Receipts - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|793|10|2025-12-15
OTC|NDEKY|NITTO DENKO CORP American Depositary Receipts - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|864|16|2025-12-15
OTC|NDEV|Novus Acquisition & Development Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|5255|2|2025-12-15
OTC|NDTP|NDT Pharmaceuticals, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|69782|68|2025-12-15
OTC|NDTP|NDT Pharmaceuticals, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|3300|7|2025-12-15
OTC|NEWH|NewHydrogen, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|741666|38|2025-12-15
OTC|NEWH|NewHydrogen, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|8060|6|2025-12-15
OTC|NEXCF|NEXTECH3D AI CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|119150|11|2025-12-15
OTC|NEXCF|NEXTECH3D AI CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|3847|4|2025-12-15
OTC|NEXOY|Nexon Co Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|11797|95|2025-12-15
OTC|NEXOY|Nexon Co Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|6160|41|2025-12-15
OTC|NEXOY|Nexon Co Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|6667|27|2025-12-15
OTC|NEXXY|NEXI S.P.A. Unsponsored ADR (Italy)|ARCA GLOBAL OTC|ARCA|122|1|2025-12-15
OTC|NFLDF|Exploits Discovery Corp. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|10000|1|2025-12-15
OTC|NFYEF|NFI Group Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|5201|21|2025-12-15
OTC|NFYEF|NFI Group Inc Common Shares|OTCX OTC LINK ECN ATS|OTCX|2300|22|2025-12-15
OTC|NGENF|NervGen Pharma Corp Common Stock (Canada)|ARCA GLOBAL OTC|ARCA|10700|9|2025-12-15
OTC|NGENF|NervGen Pharma Corp Common Stock (Canada)|OTCN OTC LINK NQB IDQS|OTCN|13753|12|2025-12-15
OTC|NGENF|NervGen Pharma Corp Common Stock (Canada)|OTCX OTC LINK ECN ATS|OTCX|20707|48|2025-12-15
OTC|NGLD|Nevada Canyon Gold Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|5553|1|2025-12-15
OTC|NGLOY|Anglo American plc American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|211968|592|2025-12-15
OTC|NGLOY|Anglo American plc American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|177442|430|2025-12-15
OTC|NGLOY|Anglo American plc American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|140344|617|2025-12-15
OTC|NGPHF|Northern Graphite Corp. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|11490|3|2025-12-15
OTC|NGPHF|Northern Graphite Corp. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|500|1|2025-12-15
OTC|NGTF|NIGHTFOOD HLDGS INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|525616|34|2025-12-15
OTC|NGTF|NIGHTFOOD HLDGS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|39600|3|2025-12-15
OTC|NGXXF|NGEX MINERALS LTD Common Shares|ARCA GLOBAL OTC|ARCA|11450|16|2025-12-15
OTC|NGXXF|NGEX MINERALS LTD Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1956|18|2025-12-15
OTC|NGXXF|NGEX MINERALS LTD Common Shares|OTCX OTC LINK ECN ATS|OTCX|2200|9|2025-12-15
OTC|NHHHF|FUELPOSITIVE CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|53010|3|2025-12-15
OTC|NHNKY|Nihon Kohden Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|100|1|2025-12-15
OTC|NHNKY|Nihon Kohden Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|1036|3|2025-12-15
OTC|NHNKY|Nihon Kohden Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|763|4|2025-12-15
OTC|NHYDY|Norsk Hydro ASA American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|28496|103|2025-12-15
OTC|NHYDY|Norsk Hydro ASA American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|4950|23|2025-12-15
OTC|NHYDY|Norsk Hydro ASA American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|11791|65|2025-12-15
OTC|NIABY|NIBE INDUSTRIER AB American Depositary Receipts - Unsponsored (Sweden)|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|NIDB|Northeast Indiana Bancorp, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|25|1|2025-12-15
OTC|NILIF|SURGE BATTERY METALS INC Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|103500|8|2025-12-15
OTC|NINOY|Nikon Corp American Depositary Shares|ARCA GLOBAL OTC|ARCA|200|2|2025-12-15
OTC|NJDCY|Nidec Corporation American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|116266|1180|2025-12-15
OTC|NKGFF|NEVADA KING GOLD CORP NEW Common Shares|OTCN OTC LINK NQB IDQS|OTCN|6715|3|2025-12-15
OTC|NKGFF|NEVADA KING GOLD CORP NEW Common Shares|OTCX OTC LINK ECN ATS|OTCX|15000|1|2025-12-15
OTC|NKGN|NKGEN BIOTECH INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|1715|4|2025-12-15
OTC|NKLAQ|NIKOLA CORP COM NEW|OTCX OTC LINK ECN ATS|OTCX|56070|195|2025-12-15
OTC|NKOSF|Labrador Gold Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|2000|1|2025-12-15
OTC|NKRKY|Nokian Tyres OYJ Unsponsored American Depository Receipt (Finland)|ARCA GLOBAL OTC|ARCA|745|2|2025-12-15
OTC|NKRKY|Nokian Tyres OYJ Unsponsored American Depository Receipt (Finland)|OTCN OTC LINK NQB IDQS|OTCN|500|1|2025-12-15
OTC|NKRKY|Nokian Tyres OYJ Unsponsored American Depository Receipt (Finland)|OTCX OTC LINK ECN ATS|OTCX|1420|5|2025-12-15
OTC|NLCP|NEWLAKE CAP PARTNERS INC COM|OTCN OTC LINK NQB IDQS|OTCN|24523|62|2025-12-15
OTC|NLCP|NEWLAKE CAP PARTNERS INC COM|OTCX OTC LINK ECN ATS|OTCX|464|14|2025-12-15
OTC|NLPXF|NOBLE MINERAL EXPL INC NEW Common Shares|OTCN OTC LINK NQB IDQS|OTCN|115300|6|2025-12-15
OTC|NLRCF|NORTHERN LTS RES CORP Common Stock|OTCN OTC LINK NQB IDQS|OTCN|32000|2|2025-12-15
OTC|NLST|Netlist, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|7144|8|2025-12-15
OTC|NLST|Netlist, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|142460|179|2025-12-15
OTC|NLST|Netlist, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|74249|142|2025-12-15
OTC|NMBF|NMB Finl Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1200|2|2025-12-15
OTC|NMHI|Nature's Miracle Holding Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|16829|8|2025-12-15
OTC|NMHI|Nature's Miracle Holding Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|914|2|2025-12-15
OTC|NMTLF|New Age Metals Inc. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|3010|3|2025-12-15
OTC|NMTLF|New Age Metals Inc. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|5000|1|2025-12-15
OTC|NNGRY|NN Group NV American Depositary Receipts - Unsponsored (Netherlands)|ARCA GLOBAL OTC|ARCA|7989|71|2025-12-15
OTC|NNGRY|NN Group NV American Depositary Receipts - Unsponsored (Netherlands)|OTCN OTC LINK NQB IDQS|OTCN|2901|17|2025-12-15
OTC|NNGRY|NN Group NV American Depositary Receipts - Unsponsored (Netherlands)|OTCX OTC LINK ECN ATS|OTCX|5375|68|2025-12-15
OTC|NNOMF|NANO ONE MATERIALS CORP.  Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|4858|16|2025-12-15
OTC|NNOMF|NANO ONE MATERIALS CORP.  Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|7205|9|2025-12-15
OTC|NNXPF|Nanoxplore Inc Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|850|2|2025-12-15
OTC|NNXPF|Nanoxplore Inc Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|593|3|2025-12-15
OTC|NNXPF|Nanoxplore Inc Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|2000|1|2025-12-15
OTC|NODB|North Dallas Bank & Trust Co Tex Common Stock|OTCN OTC LINK NQB IDQS|OTCN|200|1|2025-12-15
OTC|NOKBF|Nokia Oy Corp Ab A Shs Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|4400|5|2025-12-15
OTC|NOKBF|Nokia Oy Corp Ab A Shs Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|2700|5|2025-12-15
OTC|NOPMF|NEO PERFORMANCE MATLS INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1544|11|2025-12-15
OTC|NOPMF|NEO PERFORMANCE MATLS INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|573|6|2025-12-15
OTC|NORD|Nordicus Partners Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1050|2|2025-12-15
OTC|NOVAQ|SUNNOVA ENERGY INTL INC|OTCX OTC LINK ECN ATS|OTCX|2084|29|2025-12-15
OTC|NOWVF|NowVertical Group Inc. Com Sub Vtg (Canada)|OTCN OTC LINK NQB IDQS|OTCN|3000|1|2025-12-15
OTC|NPIFF|NORTHLAND PWR INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2675|12|2025-12-15
OTC|NPIFF|NORTHLAND PWR INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|1478|14|2025-12-15
OTC|NPNYY|Nippon Yusen Kabushiki Kaisha Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|27153|60|2025-12-15
OTC|NPNYY|Nippon Yusen Kabushiki Kaisha Sponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|5814|22|2025-12-15
OTC|NPNYY|Nippon Yusen Kabushiki Kaisha Sponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|13913|51|2025-12-15
OTC|NPPTF|Neptune Digital Assets Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|4101|9|2025-12-15
OTC|NPPTF|Neptune Digital Assets Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|132345|46|2025-12-15
OTC|NPPTF|Neptune Digital Assets Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|16230|20|2025-12-15
OTC|NPRLF|North Peak Resources Ltd.  Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|4000|2|2025-12-15
OTC|NPSCY|Nippon Steel Corporation American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|15101|56|2025-12-15
OTC|NPSCY|Nippon Steel Corporation American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|6948|31|2025-12-15
OTC|NPSCY|Nippon Steel Corporation American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|6415|23|2025-12-15
OTC|NPSNY|Naspers Limited American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|93456|559|2025-12-15
OTC|NPSNY|Naspers Limited American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|51110|246|2025-12-15
OTC|NPSNY|Naspers Limited American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|72907|275|2025-12-15
OTC|NPXYY|NIPPON SANSO HLDGS CORP American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|2103|15|2025-12-15
OTC|NPXYY|NIPPON SANSO HLDGS CORP American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|5625|23|2025-12-15
OTC|NRBT|Novus Robotics, Inc Common Stock|OTCN OTC LINK NQB IDQS|OTCN|300|1|2025-12-15
OTC|NRDBY|Nordea Bank ABp American Depositary Shares - Sponsored (Finland)|ARCA GLOBAL OTC|ARCA|22508|89|2025-12-15
OTC|NRDBY|Nordea Bank ABp American Depositary Shares - Sponsored (Finland)|OTCN OTC LINK NQB IDQS|OTCN|34564|86|2025-12-15
OTC|NRDBY|Nordea Bank ABp American Depositary Shares - Sponsored (Finland)|OTCX OTC LINK ECN ATS|OTCX|39233|126|2025-12-15
OTC|NRDE|NU RIDE INC CL A NEW|OTCN OTC LINK NQB IDQS|OTCN|1170|18|2025-12-15
OTC|NRDE|NU RIDE INC CL A NEW|OTCX OTC LINK ECN ATS|OTCX|51|7|2025-12-15
OTC|NRILY|Nomura Resh Inst Ltd American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|18107|130|2025-12-15
OTC|NRILY|Nomura Resh Inst Ltd American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|17244|141|2025-12-15
OTC|NRILY|Nomura Resh Inst Ltd American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|22369|205|2025-12-15
OTC|NRRSF|Norsemont Mining Inc Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|13000|4|2025-12-15
OTC|NRVTF|NORAM LITHIUM CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2000|1|2025-12-15
OTC|NRYCF|NATIONS RTY CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2300|2|2025-12-15
OTC|NRYCF|NATIONS RTY CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|9269|3|2025-12-15
OTC|NSANY|Nissan Motor Co., Ltd. American Depositary Shares|ARCA GLOBAL OTC|ARCA|26949|62|2025-12-15
OTC|NSANY|Nissan Motor Co., Ltd. American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|19098|31|2025-12-15
OTC|NSANY|Nissan Motor Co., Ltd. American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|6458|36|2025-12-15
OTC|NSARP|NSTAR Electric Company $4.25 Preferred Stock|OTCN OTC LINK NQB IDQS|OTCN|350|1|2025-12-15
OTC|NSBBF|NorthStar Gaming Holdings Inc. COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|51000|3|2025-12-15
OTC|NSFDF|NXT Energy Solutions Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|500|1|2025-12-15
OTC|NSRCF|Nextsource Materials, Inc. (CAN) Common Stock|OTCN OTC LINK NQB IDQS|OTCN|10000|2|2025-12-15
OTC|NSRGY|Nestle SA Sponsored ADR representing Registered Shares Series B (Switzerland)|ARCA GLOBAL OTC|ARCA|162332|1601|2025-12-15
OTC|NSRGY|Nestle SA Sponsored ADR representing Registered Shares Series B (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|102553|828|2025-12-15
OTC|NSRGY|Nestle SA Sponsored ADR representing Registered Shares Series B (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|60586|1143|2025-12-15
OTC|NSRPF|Novo Res Corp Common shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|80950|4|2025-12-15
OTC|NSUPF|Northern Superior Resources Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|5807|3|2025-12-15
OTC|NSUPF|Northern Superior Resources Inc Common Shares|OTCX OTC LINK ECN ATS|OTCX|4800|1|2025-12-15
OTC|NSYC|NATIONAL STK YDS CO COM|OTCN OTC LINK NQB IDQS|OTCN|1|1|2025-12-15
OTC|NTCPF|Northisle Copper Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|35889|23|2025-12-15
OTC|NTCPF|Northisle Copper Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|34225|46|2025-12-15
OTC|NTDOY|Nintendo Co Ltd ADR|ARCA GLOBAL OTC|ARCA|297692|1843|2025-12-15
OTC|NTDOY|Nintendo Co Ltd ADR|OTCN OTC LINK NQB IDQS|OTCN|230223|866|2025-12-15
OTC|NTDOY|Nintendo Co Ltd ADR|OTCX OTC LINK ECN ATS|OTCX|447748|2278|2025-12-15
OTC|NTIOF|National Bank of Canada (Montreal, Quebec) Ordinary Shares|ARCA GLOBAL OTC|ARCA|140|5|2025-12-15
OTC|NTIOF|National Bank of Canada (Montreal, Quebec) Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|738|8|2025-12-15
OTC|NTIOF|National Bank of Canada (Montreal, Quebec) Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|4974|50|2025-12-15
OTC|NTOIY|Neste OYJ American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|3538|14|2025-12-15
OTC|NTOIY|Neste OYJ American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|10322|10|2025-12-15
OTC|NTOIY|Neste OYJ American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|2207|12|2025-12-15
OTC|NTPIF|Nam Tai Property Inc. Ordinary Shares (Virgin Islands British)|OTCX OTC LINK ECN ATS|OTCX|100247|9|2025-12-15
OTC|NTTYY|NTT, Inc. American Depositary Shares - Sponsored|ARCA GLOBAL OTC|ARCA|16613|129|2025-12-15
OTC|NTTYY|NTT, Inc. American Depositary Shares - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|11876|107|2025-12-15
OTC|NTTYY|NTT, Inc. American Depositary Shares - Sponsored|OTCX OTC LINK ECN ATS|OTCX|11536|98|2025-12-15
OTC|NUGN|NuGene International, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|265625|2|2025-12-15
OTC|NUMIF|NUMINUS WELLNESS INC Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|36202|12|2025-12-15
OTC|NUMIF|NUMINUS WELLNESS INC Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|38149|8|2025-12-15
OTC|NUVR|NUVERA COMMUNICATIONS INC COM|OTCN OTC LINK NQB IDQS|OTCN|100|2|2025-12-15
OTC|NUVR|NUVERA COMMUNICATIONS INC COM|OTCX OTC LINK ECN ATS|OTCX|99|1|2025-12-15
OTC|NUVSF|Nuvista Energy Ltd Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|7981|23|2025-12-15
OTC|NUVSF|Nuvista Energy Ltd Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|7000|17|2025-12-15
OTC|NUVSF|Nuvista Energy Ltd Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|3680|34|2025-12-15
OTC|NVLHF|NEVADA LITHIUM RES INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|52093|2|2025-12-15
OTC|NVLHF|NEVADA LITHIUM RES INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|48052|12|2025-12-15
OTC|NVOS|Novo Integrated Sciences, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|130|3|2025-12-15
OTC|NVPCF|NOVA PAC METALS CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|25000|4|2025-12-15
OTC|NVSEF|Novartis AS Basel Namen AKT (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|361|2|2025-12-15
OTC|NVSGF|NEVADA SUNRISE METALS CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|57200|4|2025-12-15
OTC|NVZMY|NOVONESIS (NOVOZYMES) B American Depositary Receipts - Unsponsored (Denmark)|ARCA GLOBAL OTC|ARCA|12010|126|2025-12-15
OTC|NVZMY|NOVONESIS (NOVOZYMES) B American Depositary Receipts - Unsponsored (Denmark)|OTCN OTC LINK NQB IDQS|OTCN|5818|85|2025-12-15
OTC|NVZMY|NOVONESIS (NOVOZYMES) B American Depositary Receipts - Unsponsored (Denmark)|OTCX OTC LINK ECN ATS|OTCX|5577|66|2025-12-15
OTC|NWBO|NORTHWEST BIOTHERAPEUTICS INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|935155|492|2025-12-15
OTC|NWBO|NORTHWEST BIOTHERAPEUTICS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|456686|137|2025-12-15
OTC|NWCCF|NORTHWEST COPPER CORP Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|25000|3|2025-12-15
OTC|NWHUF|Northwest Healthcare Properties Real Estate Investment Trust Unit (Canada)|OTCX OTC LINK ECN ATS|OTCX|4000|30|2025-12-15
OTC|NWTT|NW Tech Capital, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|990000|1|2025-12-15
OTC|NWTT|NW Tech Capital, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1000000|2|2025-12-15
OTC|NWVCF|Enwave Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|2500|1|2025-12-15
OTC|NWVCF|Enwave Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|200|1|2025-12-15
OTC|NWVCF|Enwave Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|500|1|2025-12-15
OTC|NXGB|NxGen Brands, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|5000000|13|2025-12-15
OTC|NXGCF|NEXGOLD MINING CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|16183|14|2025-12-15
OTC|NXGCF|NEXGOLD MINING CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|7733|10|2025-12-15
OTC|NXGPY|Next Group Plc Unsponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|51|6|2025-12-15
OTC|NXGPY|Next Group Plc Unsponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|6|1|2025-12-15
OTC|NXNIF|NORTHX NICKEL CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|10608|2|2025-12-15
OTC|NXOPF|Nexoptic Technology Corp Common Shares|OTCN OTC LINK NQB IDQS|OTCN|101154|4|2025-12-15
OTC|NXTDF|NEXTGEN DIGITAL PLATFORMS INC Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|23825|6|2025-12-15
OTC|NXUR|Nxu, Inc. Class A Common Stock|OTCX OTC LINK ECN ATS|OTCX|7759|37|2025-12-15
OTC|NYWKF|NTG Clarity Networks Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|600|2|2025-12-15
OTC|NZAUF|RUA GOLD INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|17974|14|2025-12-15
OTC|NZERF|NEW ZEALAND ENERGY CORP COM PAR NO VALUE (Canada)|OTCX OTC LINK ECN ATS|OTCX|10000|1|2025-12-15
OTC|OAKC|OAKWORTH CAP INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2800|3|2025-12-15
OTC|OAKV|OAK VIEW BANKSHARES INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|822|3|2025-12-15
OTC|OAMCF|OverActive Media Corp. Common Stock (Canada)|OTCN OTC LINK NQB IDQS|OTCN|10000|3|2025-12-15
OTC|OAMCF|OverActive Media Corp. Common Stock (Canada)|OTCX OTC LINK ECN ATS|OTCX|1000|1|2025-12-15
OTC|OBICY|OBIC CO LTD American Depositary Shares - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|11533|87|2025-12-15
OTC|OBICY|OBIC CO LTD American Depositary Shares - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|9833|79|2025-12-15
OTC|OBMAS|RSE COLLECTION LLC MEMBERSHIP INT #OBAMABALL 2010 OBAMA SIGNED BASKETBALL|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|30|3|2025-12-15
OTC|OBNB|Osprey BNB Chain Trust Shs Repstg Fraction Undivided Ben Int Unit|OTCN OTC LINK NQB IDQS|OTCN|4173|41|2025-12-15
OTC|OBNB|Osprey BNB Chain Trust Shs Repstg Fraction Undivided Ben Int Unit|OTCX OTC LINK ECN ATS|OTCX|700|7|2025-12-15
OTC|OBTC|OSPREY BITCOIN TR UNIT BEN INT|ARCA GLOBAL OTC|ARCA|3033|24|2025-12-15
OTC|OBTC|OSPREY BITCOIN TR UNIT BEN INT|OTCN OTC LINK NQB IDQS|OTCN|5190|32|2025-12-15
OTC|OBTC|OSPREY BITCOIN TR UNIT BEN INT|OTCX OTC LINK ECN ATS|OTCX|801|5|2025-12-15
OTC|OCANF|Oceanagold Corp Common Shares|ARCA GLOBAL OTC|ARCA|4775|29|2025-12-15
OTC|OCANF|Oceanagold Corp Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2758|8|2025-12-15
OTC|OCANF|Oceanagold Corp Common Shares|OTCX OTC LINK ECN ATS|OTCX|14113|76|2025-12-15
OTC|OCDDY|OCADO GROUP PLC  American Depositary Receipts - Sponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|12116|27|2025-12-15
OTC|OCDDY|OCADO GROUP PLC  American Depositary Receipts - Sponsored (United Kingdom)|OTCN OTC LINK NQB IDQS|OTCN|9140|9|2025-12-15
OTC|OCDDY|OCADO GROUP PLC  American Depositary Receipts - Sponsored (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|3339|11|2025-12-15
OTC|OCEA|Ocean Biomedical, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1|1|2025-12-15
OTC|OCGSF|OUTCROP SILVER & GOLD CORP Common Shares|ARCA GLOBAL OTC|ARCA|23000|4|2025-12-15
OTC|OCGSF|OUTCROP SILVER & GOLD CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|323371|31|2025-12-15
